sku,descripcion,categoria,familia,bidfood,central mayorista,interno,jumbo,otros,min_ext,max_ext,fuente_min,fuente_max,gap_min_pct,gap_max_pct
107600040,AGUA MIN S/GAS PET PUYEHUE 500 cc,BEBIDAS,AGUAS,1170.8333333333333,,1166.6666666666667,1764.7058823529412,,1170.8333333333333,1764.7058823529412,bidfood,jumbo,0.0035714285714283367,0.5126050420168067
108000140,CORNFLAKES 450 g,OTROS ABARROTES,CEREALES,,7264.23902894491,5924.722222222222,8683.473389355744,,7264.23902894491,8683.473389355744,central mayorista,jumbo,0.22608938554089164,0.4656338413278016
108000144,ZUCARITAS 680 g,OTROS ABARROTES,CEREALES,,,5882.352941176471,,8835.887296094908,8835.887296094908,8835.887296094908,otros,otros,0.5021008403361342,0.5021008403361342
108004000,"TOMATE ITALIANO CUBO GALON 2,50 kg",CONSERVAS,VERDURAS,,,2326.6666666666665,,,,,,,,
108004050,"TOMATE ITALIANO ENTERO PEL GALON 2,55 kg",CONSERVAS,VERDURAS,,,2352.9411764705883,,,,,,,,
150000001,FLAN C/LECHE CHOCOLATE MACROFOOD 1 kg,REPOSTERIA,POSTRES EN POLVO,,3882.3529411764707,2890.0,,,3882.3529411764707,3882.3529411764707,central mayorista,central mayorista,0.3433747201302666,0.3433747201302666
150000002,JALEA FRAMBUESA MACROFOOD 1 kg,REPOSTERIA,POSTRES EN POLVO,,,3500.0,,2856.3025210084033,2856.3025210084033,2856.3025210084033,otros,otros,-0.18391356542617043,-0.18391356542617043
150000003,PURE DE PAPAS MACROFOOD 1 kg,OTROS ABARROTES,OTROS,,4613.445378151261,4100.0,9243.697478991597,,4613.445378151261,9243.697478991597,central mayorista,jumbo,0.1252305800368929,1.2545603607296578
150000005,LECHE ENTERA COLUN 1 l,LACTEOS,LECHES,1246.0,907.5630252100841,1491.6666666666667,,1168.0672268907563,907.5630252100841,1246.0,central mayorista,bidfood,-0.39157786019435703,-0.16469273743016766
150000006,LECHE POLVO 26% MG COLUN 900 g,LACTEOS,LECHES,,,7788.888888888889,,6704.014939309057,6704.014939309057,6704.014939309057,otros,otros,-0.13928481520996416,-0.13928481520996416
150000009,CREMA BATIR UHT NACIONAL 1 l,REPOSTERIA,GRASAS CULINARIAS,,3252.1008403361348,4723.022734550112,,,3252.1008403361348,3252.1008403361348,central mayorista,central mayorista,-0.311436547500356,-0.311436547500356
150000017,LECHE CONDENSADA NESTLE 397 g,BOLLERIA,INGREDIENTES REPOSTERIA,,,5064.021830394626,,4127.595622631925,4127.595622631925,4127.595622631925,otros,otros,-0.18491749031218685,-0.18491749031218685
150000048,BARRA CHOCOCEREAL COSTA 18 g,OTROS ABARROTES,CEREALES,,6979.458450046686,7222.222222222223,11612.978524743232,,6979.458450046686,11612.978524743232,central mayorista,jumbo,-0.03361344537815114,0.6079508726567551
150000074,GALLETA CHOCOCHIPS COSTA 125 g,OTROS ABARROTES,GALLETAS,,5176.470588235295,4857.142857142857,6453.781512605043,,5176.470588235295,6453.781512605043,central mayorista,jumbo,0.06574394463667832,0.32871972318339115
150000075,GALLETA CHOCOLATE COSTA 140 g,OTROS ABARROTES,GALLETAS,,3901.5606242496997,4672.619047619048,5762.304921968787,,3901.5606242496997,5762.304921968787,central mayorista,jumbo,-0.16501632500133823,0.233206658459562
150000076,GALLETA COCO COSTA 125 g,OTROS ABARROTES,GALLETAS,,,5342.857142857143,,6050.420168067227,6050.420168067227,6050.420168067227,otros,otros,0.13243158225857177,0.13243158225857177
150000082,GALLETA LIMON COSTA 140 g,OTROS ABARROTES,GALLETAS,,3901.5606242496997,4970.238095238095,5762.304921968787,,3901.5606242496997,5762.304921968787,central mayorista,jumbo,-0.21501534745634787,0.1593619483721631
150000083,GALLETA MANTEQUILLA COSTA 140 g,OTROS ABARROTES,GALLETAS,,3901.5606242496997,4851.190476190476,5762.304921968787,,3901.5606242496997,5762.304921968787,central mayorista,jumbo,-0.19575192040006195,0.1878125483322164
150000089,GALLETA VINO COSTA 160 g,OTROS ABARROTES,GALLETAS,,3413.8655462184875,3769.53125,5204.662510165357,,3413.8655462184875,5204.662510165357,central mayorista,jumbo,-0.09435276701354112,0.3807187591734005
150000092,JUGO MANZANA C/STEVIA VIVO 190 ml,BEBIDAS,JUGOS,,840.3361344537816,1594.387755102041,,,840.3361344537816,840.3361344537816,central mayorista,central mayorista,-0.4729411764705882,-0.4729411764705882
150000093,JUGO NARANJA C/STEVIA VIVO 190 ml,BEBIDAS,JUGOS,,,1594.387755102041,,1247.235736399823,1247.235736399823,1247.235736399823,otros,otros,-0.21773374613003105,-0.21773374613003105
150000094,JUGO PIÃ‘A C/STEVIA VIVO 190 ml,BEBIDAS,JUGOS,,840.3361344537815,1594.387755102041,,,840.3361344537815,840.3361344537815,central mayorista,central mayorista,-0.4729411764705883,-0.4729411764705883
150000095,MIEL DE ABEJA AMBROSOLI 1 kg,OTROS ABARROTES,MERMELADAS Y DULCES,,,9833.333333333334,10540.216086434575,,10540.216086434575,10540.216086434575,jumbo,jumbo,0.07188638167131267,0.07188638167131267
150000140,"MAYONESA DELI HELLMANNS 1,94 kg",SALSAS Y ADEREZOS,MAYONESAS,2775.0,3590.920904444252,3291.6666666666665,,,2775.0,3590.920904444252,bidfood,central mayorista,-0.15696202531645564,0.09091267983116524
150000158,PURE DE PAPAS EN ESCAMAS KNORR 2 kg,OTROS ABARROTES,OTROS,,5285.714285714286,7000.0,,,5285.714285714286,5285.714285714286,central mayorista,central mayorista,-0.2448979591836734,-0.2448979591836734
150000188,TE YELLOW LABEL LIPTON 100 uds.,CAFE Y DERIVADOS,DESCONTINUADOS,,,22257.83475783476,,29411.764705882353,29411.764705882353,29411.764705882353,otros,otros,0.3214117647058823,0.3214117647058823
150000276,DULCE MEMBRILLO WATTÂ´S 1 kg,OTROS ABARROTES,MERMELADAS Y DULCES,,2546.218487394958,2875.0,3058.823529411765,,2546.218487394958,3058.823529411765,central mayorista,jumbo,-0.11435878699305801,0.0639386189258313
150000298,ESPONJA LAVALOZA VIRUTEX 4 uds.,SUMINISTROS,PRODUCTOS DE LIMPIEZA,,,12916.666666666668,,,,,,,,
150000303,PAÃ‘O LIMPIEZA MULTIUSO VIRUTEX 3 uds.,SUMINISTROS,PRODUCTOS DE LIMPIEZA,,,38995.0,,,,,,,,
150000367,CALDO GALLINA MACROFOOD 1 kg,CONDIMENTOS,CALDOS Y BASES,,2008.4033613445379,1950.0,,,2008.4033613445379,2008.4033613445379,central mayorista,central mayorista,0.029950441715147713,0.029950441715147713
150000368,CREMA CHAMPIÃ‘ON MACROFOOD 1 kg,OTROS ABARROTES,SOPAS Y CREMAS,2990.0,,2250.0,,,2990.0,2990.0,bidfood,bidfood,0.3288888888888888,0.3288888888888888
150000369,CREMA ESPARRAGOS MACROFOOD 1 kg,OTROS ABARROTES,SOPAS Y CREMAS,2120.0,,1847.9,,,2120.0,2120.0,bidfood,bidfood,0.1472482277179501,0.1472482277179501
150000378,JALEA NARANJA MACROFOOD 1 kg,REPOSTERIA,POSTRES EN POLVO,,4470.588235294118,3480.0,,,4470.588235294118,4470.588235294118,central mayorista,central mayorista,0.28465179175118327,0.28465179175118327
150000379,JALEA PIÃ‘A MACROFOOD 1 kg,REPOSTERIA,POSTRES EN POLVO,,,3840.0,,5210.084033613445,5210.084033613445,5210.084033613445,otros,otros,0.3567927170868346,0.3567927170868346
150000409,GALLETA KUKY CLASICA 120 g,OTROS ABARROTES,GALLETAS,8267.0,7002.80112044818,7638.888888888889,9033.613445378152,,7002.80112044818,9033.613445378152,central mayorista,jumbo,-0.08326967150496556,0.1825821237585945
150000425,GALLETA TRITON 126 g,OTROS ABARROTES,GALLETAS,,,5026.455026455027,,6602.641056422569,6602.641056422569,6602.641056422569,otros,otros,0.31357806280406875,0.31357806280406875
150000429,"LECHE CONDENSADA NESTLE 4,5 kg",BOLLERIA,INGREDIENTES REPOSTERIA,3830.0,,,4550.938763414686,,3830.0,4550.938763414686,bidfood,jumbo,,
150000648,ROLLO ALUMINIO 30 cm x 100 m,SUMINISTROS,DESECHABLES,,,6610.294117647059,,,,,,,,
150000698,ROLLO FILM 38 cm x 1400 m,SUMINISTROS,DESECHABLES,,,4674.457429048414,,,,,,,,
150000699,ROLLO FILM 45 cm x 1400 m,SUMINISTROS,DESECHABLES,,,5142.857142857143,,,,,,,,
150000702,LECHE DESCREMADA S/LACTOSA COLUN 1 l,LACTEOS,LECHES,1256.0,,1467.0833333333333,,1243.6974789915967,1243.6974789915967,1256.0,otros,bidfood,-0.15226527986940297,-0.14387957966486786
150000718,YOGHURT NATURAL BOLSA 1 KG COLUN,LACTEOS,YOGHURT,,,1595.5555555555557,1655.4621848739496,,1655.4621848739496,1655.4621848739496,jumbo,jumbo,0.037545937595093726,0.037545937595093726
150000761,CIRUELA CON CAROZO 1 kg,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,,,7990.0,,7478.991596638656,7478.991596638656,7478.991596638656,otros,otros,-0.06395599541443608,-0.06395599541443608
150000764,HUESILLOS MEDIANOS 1 kg,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,,,8000.0,,7554.621848739496,7554.621848739496,7554.621848739496,otros,otros,-0.05567226890756294,-0.05567226890756294
150000769,PASAS MORENAS 1 kg,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,4354.0,,8500.0,,4193.27731092437,4193.27731092437,4354.0,otros,bidfood,-0.5066732575383095,-0.487764705882353
150000772,PIMIENTA NEGRA ENTERA 1 kg,CONDIMENTOS,ESPECIAS,20034.0,,16500.0,,18319.32773109244,18319.32773109244,20034.0,otros,bidfood,0.11026228673287508,0.21418181818181825
150000829,CAFE TRADICIONAL CRUZEIRO 500 g,CAFE Y DERIVADOS,CAFES SOLUBLES,,,22126.436781609194,,23781.51260504202,23781.51260504202,23781.51260504202,otros,otros,0.0748008294226783,0.0748008294226783
150000862,NUEZ CUARTILLO 1 kg,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,11288.0,,11000.0,,10768.90756302521,10768.90756302521,11288.0,otros,bidfood,-0.021008403361344574,0.026181818181818084
150000892,AZUCAR FLOR IANSA 500 g,REPOSTERIA,INGREDIENTES REPOSTERIA,,1663.8655462184875,2480.7692307692305,1831.9327731092437,,1663.8655462184875,1831.9327731092437,central mayorista,jumbo,-0.3292945085010748,-0.2615464790567389
150000893,AZUCAR G2 IANSA 1 kg,FS-Abarrotes FS,Otros Abarrotes FS - Otros,,1008.4033613445379,1218.5,,,1008.4033613445379,1008.4033613445379,central mayorista,central mayorista,-0.17242235425150765,-0.17242235425150765
150000983,ALCAPARRA FRASCO GOURMET 965 G,CONDIMENTOS,SEMILLAS,,8699.438324552619,5357.941834451902,,,8699.438324552619,8699.438324552619,central mayorista,central mayorista,0.6236529983611776,0.6236529983611776
150001049,JUGO DURAZNO C/STEVIA VIVO 190 ML,BEBIDAS,JUGOS,,,1594.387755102041,,1247.235736399823,1247.235736399823,1247.235736399823,otros,otros,-0.21773374613003105,-0.21773374613003105
150001143,YOGHURT BATIDO DAMASCO 125 GR COLUN,LACTEOS,YOGHURT,,,1991.6666666666667,2151.2605042016808,,2151.2605042016808,2151.2605042016808,jumbo,jumbo,0.08013079708870996,0.08013079708870996
150001144,YOGHURT BATIDO FRUTILLA 125 GR COLUN,LACTEOS,YOGHURT,2360.0,,1991.6666666666667,2151.2605042016808,,2151.2605042016808,2360.0,jumbo,bidfood,0.08013079708870996,0.1849372384937238
150001146,YOGHURT BATIDO VAINILLA 125 GR COLUN,LACTEOS,YOGHURT,,1680.6722689075632,1991.6666666666667,,,1680.6722689075632,1680.6722689075632,central mayorista,central mayorista,-0.15614781477444528,-0.15614781477444528
150001186,CREMA CHOCLO MACROFOOD 1 kg,OTROS ABARROTES,SOPAS Y CREMAS,,,1810.0,,2563.8655462184875,2563.8655462184875,2563.8655462184875,otros,otros,0.4165003017781699,0.4165003017781699
150001223,COCA COLA ZERO LATA 6 uds. 350 cc,BEBIDAS,BEBIDAS GASEOSAS,,,2250.0,,1596.6386554621852,1596.6386554621852,1596.6386554621852,otros,otros,-0.29038281979458436,-0.29038281979458436
150001225,COCA COLA LATA 6 uds. 350 cc,BEBIDAS,BEBIDAS GASEOSAS,,,1964.2857142857142,,1796.71868747499,1796.71868747499,1796.71868747499,otros,otros,-0.0853068500127323,-0.0853068500127323
150001266,CAFE TRADICION GRANULADO NESCAFE 420 g,CAFE Y DERIVADOS,CAFES SOLUBLES,,31932.7731092437,45634.920634920636,,29811.924769907968,29811.924769907968,31932.7731092437,otros,central mayorista,-0.3467299963463646,-0.3002557544757033
150001309,FETUCCINI 88 CAROZZI 400 g,OTROS ABARROTES,PASTAS,,1554.6218487394958,2289.9,,2289.915966386555,1554.6218487394958,2289.915966386555,central mayorista,otros,-0.32109618378990534,6.972525679938002e-06
150001407,BOLSA BASURA TRAN 90X110 VIRUTEX 10 uds.,SUMINISTROS,DESECHABLES,,,3684.210526315789,,,,,,,,
150001530,MIEL DE PALMA COCALAN 700 g,OTROS ABARROTES,MERMELADAS Y DULCES,,,15119.047619047618,,16386.55462184874,16386.55462184874,16386.55462184874,otros,otros,0.08383510884668843,0.08383510884668843
150001548,BARRA FRUTOS ROJOS Y YOGURT COSTA 21 g,OTROS ABARROTES,CEREALES,,,6190.476190476191,,9253.701480592237,9253.701480592237,9253.701480592237,otros,otros,0.49482870071105367,0.49482870071105367
150001624,GLUTAMATO MONOSODICO AJINOMOTO 1 kg,CONDIMENTOS,ESPECIAS,,,4500.0,,4865.546218487395,4865.546218487395,4865.546218487395,otros,otros,0.08123249299719881,0.08123249299719881
150001692,VINAGRE BLANCO HERNANDEZ PLAZA 5 l,ACEITES Y VINAGRES,VINAGRES,,,1010.0,,1006.7226890756303,1006.7226890756303,1006.7226890756303,otros,otros,-0.0032448623013561217,-0.0032448623013561217
150001718,TE TWINING ENGLISH BREAKFAST 10 bolsas,CAFE Y DERIVADOS,TE Y OTRAS BEBIDAS CALIENTES,,,140000.0,,138277.31092436975,138277.31092436975,138277.31092436975,otros,otros,-0.012304921968787519,-0.012304921968787519
150001743,GALLETA NIK BOCADO COSTA 71 g,OTROS ABARROTES,GALLETAS,,4615.930879394012,5359.937402190923,6864.717718073145,,4615.930879394012,6864.717718073145,central mayorista,jumbo,-0.13880880819481067,0.28074587499233283
150001747,GALLETA TUAREG COSTA 120 g,OTROS ABARROTES,GALLETAS,3933.3333333333335,3431.372549019608,5042.016806722689,4544.817927170869,,3431.372549019608,4544.817927170869,central mayorista,jumbo,-0.3194444444444444,-0.09861111111111098
150001763,ALMENDRAS 1 kg,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,,,14500.0,,10266.38655462185,10266.38655462185,10266.38655462185,otros,otros,-0.29197334106056216,-0.29197334106056216
150001771,DULCE MEMBRILLO PERELLO 1 kg,BOLLERIA,MERMELADAS Y DULCES,2337.0,1941.1764705882354,2720.0,3058.823529411765,,1941.1764705882354,3058.823529411765,central mayorista,jumbo,-0.28633217993079585,0.12456747404844304
150001787,BARRA GOLDEN CEREAL COSTA 18 g,OTROS ABARROTES,CEREALES,,6979.458450046686,6980.555555555556,,12780.112044817928,6979.458450046686,12780.112044817928,central mayorista,otros,-0.00015716593043890725,0.8308158918163366
150001807,ARROZ G1 NACIONAL TUCAPEL 2 kg,OTROS ABARROTES,ARROZ,,,2530.0,,3307.563025210084,3307.563025210084,3307.563025210084,otros,otros,0.30733716411465783,0.30733716411465783
150001829,CHOCMAN 33 g,FRUTAS Y VERDURAS CONGELADAS,DESCONTINUADOS,,,4545.454545454545,,4507.257448433918,4507.257448433918,4507.257448433918,otros,otros,-0.008403361344537896,-0.008403361344537896
150001832,GALLETA DIN DON 115 g,OTROS ABARROTES,GALLETAS,,3653.635367190355,3726.7080745341614,,,3653.635367190355,3653.635367190355,central mayorista,central mayorista,-0.01960784313725472,-0.01960784313725472
150001930,"POLLO ENTERO 1,9 ARGENTINA CJ 19 kg",POLLO,ENTERO,,,0.0,,,,,,,,
150001938,MERLUZA C/P S/E  1 kg 120-170g IMPORTADA,PESCADOS Y MARISCOS,PESCADOS,,,4590.0,,,,,,,,
150001945,COGOTE CONGELADO IMP,VACUNO CONGELADO,SUBPRODUCTOS,,,6190.0,,,,,,,,
150001952,POSTA ROSADA CAT V CONG BRASIL,VACUNO CONGELADO,POSTA ROSADA,,,,,,,,,,,
150001984,COSTILLAR CERDO 2UN IVP CJ 20 Kg USA,CERDO,COSTILLAR,,,6690.0,,,,,,,,
150001986,CHULETA CERDO CENTRO ENTERA BRASIL 18 kg,CERDO,CHULETA,,,3490.0,,,,,,,,
150001987,CHULETA CERDO VETADA ENTERA BRASIL 18 kg,CERDO,CHULETA,,,3590.0,,,,,,,,
150001998,CARNE MOLIDA 10% MG ABAROA 1 KG,ELABORADOS DE VACUNO,ELABORADOS CRUDOS,,,6290.0,,,,,,,,
201200010,AJI EN CREMA DON JUAN 900 g RRP,SALSAS Y ADEREZOS,SALSAS DE AJI,,1764.7058823529412,1222.2222222222222,,,1764.7058823529412,1764.7058823529412,central mayorista,central mayorista,0.44385026737967914,0.44385026737967914
201200012,KETCHUP DON JUAN 900 g RRP,SALSAS Y ADEREZOS,KETCHUP,,1951.4472455648927,1888.888888888889,,,1951.4472455648927,1951.4472455648927,central mayorista,central mayorista,0.033119130004943154,0.033119130004943154
201200013,MAYONESA DON JUAN CASERA 900 g,SALSAS Y ADEREZOS,MAYONESAS,,2773.109243697479,1444.4444444444443,,2138.188608776844,2138.188608776844,2773.109243697479,otros,central mayorista,0.4802844214608921,0.9198448610213319
201200014,MOSTAZA DON JUAN 900 g RRP,SALSAS Y ADEREZOS,MOSTAZAS,,1279.1783380018674,988.8888888888889,2138.188608776844,,1279.1783380018674,2138.188608776844,central mayorista,jumbo,0.2935511283164951,1.162213199886696
201200082,"PEPINO RODAJAS CORTE LISO 4X1,5 kg NAC.",ACEITUNAS Y ENCURTIDOS,ENCURTIDOS,,,2119.5652173913045,,,,,,,,
201210650,CHUCRUT DON JUAN 1 kg,ACEITUNAS Y ENCURTIDOS,ENCURTIDOS,,3016.8067226890757,2200.0,,2764.7058823529414,2764.7058823529414,3016.8067226890757,otros,central mayorista,0.25668449197860976,0.3712757830404889
201221650,AMERICANA DON JUAN 1 kg,ACEITUNAS Y ENCURTIDOS,ENCURTIDOS,,,2883.8275200000003,3016.8067226890757,,3016.8067226890757,3016.8067226890757,jumbo,jumbo,0.04611205135079488,0.04611205135079488
201222280,MAYONESA MINI DON JUAN 8 g,SALSAS Y ADEREZOS,MINI PORCIONES,,2773.109243697479,2772337.5,,,2773.109243697479,2773.109243697479,central mayorista,central mayorista,-0.9989997216270755,-0.9989997216270755
201222940,SALSA BARBACOA 1 kg,SALSAS Y ADEREZOS,SALSAS ESPECIALES,1815.0,,2333.3333333333335,,,1815.0,1815.0,bidfood,bidfood,-0.2221428571428572,-0.2221428571428572
201230200,SUCEDANEO JUGO LIMON 5 l,SALSAS Y ADEREZOS,SUCEDANEOS DE LIMON,,939.4957983193277,700.0,,,939.4957983193277,939.4957983193277,central mayorista,central mayorista,0.3421368547418968,0.3421368547418968
201230300,VINAGRE VINO TINTO DON JUAN 5 l,ACEITES Y VINAGRES,VINAGRES,,821.8487394957983,740.0,,,821.8487394957983,821.8487394957983,central mayorista,central mayorista,0.11060640472405181,0.11060640472405181
201230700,VINAGRE VINO BLANCO DON JUAN 5 l,ACEITES Y VINAGRES,VINAGRES,,,900.0,,1124.3697478991596,1124.3697478991596,1124.3697478991596,otros,otros,0.24929971988795518,0.24929971988795518
201700212,PF RUSTICAS SAL MARCO POLO 185g x 12 UN,SNACKS Y FRUTOS SECOS,PAPAS FRITAS,,,10270.27027027027,,7787.114845938377,7787.114845938377,7787.114845938377,otros,otros,-0.24178092289547382,-0.24178092289547382
201700222,TERRA VEGETALES RÃšSTICOS 180g DP,SNACKS Y FRUTOS SECOS,PAPAS FRITAS,,,11666.666666666666,,13958.916900093373,13958.916900093373,13958.916900093373,otros,otros,0.19647859143657476,0.19647859143657476
201700287,RAMITAS SALADAS MARCO POLO 75x42g,SNACKS Y FRUTOS SECOS,OTROS SNACKS,,4347.826086956522,5806.8994412520005,,6827.731092436975,4347.826086956522,6827.731092436975,central mayorista,otros,-0.2512654763625275,0.1757963370147284
201700302,Ajo en polvo bolsa 1kg EDRA,CONDIMENTOS,ESPECIAS,,5117.64705882353,4908.0754799999995,8403.361344537816,,5117.64705882353,8403.361344537816,central mayorista,jumbo,0.042699339013329674,0.7121499819594903
201700306,COMINO MOLIDO BOLSA 1KG EDRA,CONDIMENTOS,ESPECIAS,,,13000.0,24089.635854341737,,24089.635854341737,24089.635854341737,jumbo,jumbo,0.8530489118724414,0.8530489118724414
201700307,PIMIENTA NEGRA MOLIDA BOLSA 1KG EDRA,CONDIMENTOS,ESPECIAS,,,19500.0,79831.93277310925,,79831.93277310925,79831.93277310925,jumbo,jumbo,3.093945270415859,3.093945270415859
201700351,PAPAS FRITAS AMERICANAS MARCO POLO 42g,SNACKS Y FRUTOS SECOS,PAPAS FRITAS,,,7404.7619047619055,,9163.665466186474,9163.665466186474,9163.665466186474,otros,otros,0.23753681536923432,0.23753681536923432
201700352,PAPAS FRITAS CASERAS MARCO POLO 42g,SNACKS Y FRUTOS SECOS,PAPAS FRITAS,,,8547.619047619048,,9163.665466186474,9163.665466186474,9163.665466186474,otros,otros,0.07207228295217805,0.07207228295217805
201703050,Mani Salado bolsa 1K,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,,,3700.0,,3941.1764705882356,3941.1764705882356,3941.1764705882356,otros,otros,0.06518282988871227,0.06518282988871227
209100160,Pizza Congelada Margarita 12x410g,PLATOS PREPARADOS,PLATOS PREPARADOS,,,9268.292682926829,15146.546423447428,,15146.546423447428,15146.546423447428,jumbo,jumbo,0.6342326404245908,0.6342326404245908
209100161,Pizza Congelada Jamon ChampiÃ±ones 12x440,PLATOS PREPARADOS,PLATOS PREPARADOS,,,8636.363636363636,14113.827349121466,,14113.827349121466,14113.827349121466,jumbo,jumbo,0.6342326404245908,0.6342326404245908
209100163,PIZZA CONGELADAÂ SALAMIÂ 12x420g,PLATOS PREPARADOS,PLATOS PREPARADOS,,,9268.292682926829,15146.546423447428,,15146.546423447428,15146.546423447428,jumbo,jumbo,0.6342326404245908,0.6342326404245908
40002159,MAQUINA CAFE CAPS LB CLASSY MINI LAVAZZA,FS-Maquinas y Dispensadores,DESCONTINUADOS,,,60926.84210526316,,,,,,,,
92009365,CAJA DEPOSITO BORRA CAFE,MAQUINAS Y REPUESTOS,ACCESORIOS,,,13860.576000000001,,,,,,,,
